iter	Passed	Remaining
400	17604	26297
401	17647	26251
402	17689	26205
403	17730	26156
404	17773	26111
405	17815	26064
406	17858	26020
407	17901	25975
408	17944	25929
409	17988	25885
410	18030	25839
411	18074	25796
412	18115	25747
413	18160	25705
414	18203	25660
415	18245	25613
416	18289	25570
417	18331	25523
418	18373	25477
419	18415	25431
420	18459	25386
421	18500	25339
422	18543	25295
423	18586	25249
424	18629	25204
425	18670	25156
426	18712	25110
427	18753	25062
428	18796	25017
429	18839	24973
430	18883	24929
431	18928	24887
432	18973	24845
433	19016	24800
434	19062	24759
435	19105	24714
436	19150	24671
437	19192	24626
438	19237	24583
439	19281	24540
440	19328	24500
441	19373	24457
442	19416	24413
443	19460	24368
444	19502	24323
445	19545	24278
446	19589	24235
447	19634	24192
448	19678	24149
449	19723	24105
450	19765	24060
451	19810	24018
452	19854	23974
453	19898	23930
454	19945	23890
455	19986	23843
456	20028	23797
457	20073	23754
458	20116	23710
459	20160	23666
460	20202	23621
461	20244	23575
462	20288	23531
463	20333	23488
464	20378	23446
465	20424	23404
466	20467	23360
467	20513	23319
468	20558	23276
469	20605	23235
470	20647	23190
471	20691	23146
472	20735	23102
473	20780	23060
474	20823	23015
475	20866	22971
476	20910	22927
477	20954	22883
478	21001	22842
479	21045	22798
480	21090	22756
481	21137	22716
482	21181	22672
483	21226	22630
484	21268	22584
485	21311	22539
486	21368	22508
487	21411	22464
488	21455	22420
489	21502	22379
490	21546	22336
491	21591	22293
492	21638	22253
493	21684	22210
494	21727	22166
495	21770	22121
496	21814	22077
497	21858	22033
498	21901	21989
499	21944	21944
500	21987	21900
501	22031	21856
502	22075	21812
503	22119	21768
504	22166	21727
505	22210	21683
506	22253	21639
507	22297	21595
508	22342	21552
509	22387	21509
510	22432	21466
511	22475	21421
512	22520	21379
513	22562	21333
514	22607	21291
515	22654	21249
516	22699	21206
517	22743	21163
518	22787	21119
519	22832	21075
520	22875	21031
521	22920	20988
522	22964	20944
523	23008	20900
524	23051	20856
525	23096	20813
526	23139	20768
527	23185	20726
528	23230	20683
529	23274	20639
530	23315	20593
531	23359	20548
532	23406	20507
533	23450	20464
534	23494	20420
535	23538	20376
536	23580	20331
537	23623	20286
538	23667	20242
539	23710	20197
540	23754	20153
541	23797	20109
542	23841	20065
543	23890	20025
544	23935	19982
545	23980	19939
546	24023	19894
547	24068	19852
548	24114	19810
549	24159	19766
550	24206	19725
551	24251	19682
552	24296	19638
553	24339	19594
554	24384	19551
555	24429	19508
556	24471	19463
557	24518	19421
558	24561	19376
559	24605	19333
560	24649	19289
561	24694	19245
562	24738	19201
563	24781	19157
564	24825	19113
565	24871	19071
566	24924	19033
567	24968	18989
568	25010	18944
569	25055	18901
570	25099	18857
571	25143	18813
572	25188	18770
573	25233	18727
574	25275	18681
575	25318	18637
576	25363	18594
577	25407	18550
578	25452	18507
579	25497	18463
580	25538	18417
581	25582	18373
582	25626	18330
583	25669	18284
584	25712	18240
585	25754	18194
586	25800	18152
587	25843	18107
588	25885	18062
589	25925	18016
590	25968	17971
591	26009	17925
592	26054	17882
593	26098	17838
594	26139	17792
595	26181	17747
596	26222	17701
597	26264	17656
598	26306	17610
599	26349	17566
600	26392	17521
601	26435	17477
602	26477	17432
603	26519	17386
604	26561	17341
605	26603	17296
606	26648	17253
607	26689	17207
608	26731	17162
609	26774	17117
610	26817	17073
611	26858	17028
612	26902	16983
613	26944	16938
614	26985	16893
615	27028	16848
616	27070	16804
617	27112	16758
618	27156	16714
619	27198	16669
620	27239	16624
621	27282	16580
622	27324	16535
623	27366	16490
624	27410	16446
625	27451	16400
626	27492	16355
627	27535	16310
628	27576	16265
629	27619	16220
630	27661	16176
631	27704	16131
632	27748	16087
633	27791	16043
634	27833	15998
635	27876	15954
636	27918	15909
637	27962	15865
638	28003	15820
639	28046	15776
640	28087	15730
641	28129	15685
642	28176	15643
643	28216	15598
644	28258	15553
645	28300	15508
646	28340	15462
647	28383	15418
648	28423	15372
649	28464	15327
650	28506	15282
651	28549	15238
652	28591	15193
653	28632	15148
654	28675	15103
655	28718	15059
656	28759	15014
657	28800	14969
658	28840	14923
659	28881	14878
660	28932	14838
661	28973	14792
662	29015	14748
663	29056	14703
664	29097	14658
665	29141	14614
666	29183	14569
667	29227	14526
668	29271	14482
669	29314	14438
670	29356	14394
671	29400	14350
672	29442	14305
673	29485	14261
674	29529	14218
675	29572	14173
676	29614	14129
677	29673	14092
678	29713	14047
679	29757	14003
680	29801	13959
681	29843	13915
682	29885	13870
683	29928	13826
684	29969	13781
685	30012	13737
686	30056	13694
687	30098	13649
688	30142	13605
689	30183	13560
690	30225	13516
691	30268	13471
692	30312	13428
693	30355	13384
694	30397	13339
695	30440	13296
696	30481	13251
697	30525	13207
698	30566	13162
699	30609	13118
700	30652	13074
701	30695	13030
702	30738	12986
703	30779	12941
704	30821	12896
705	30863	12852
706	30905	12808
707	30947	12763
708	30989	12719
709	31032	12675
710	31073	12630
711	31114	12585
712	31157	12541
713	31199	12497
714	31242	12453
715	31285	12409
716	31326	12364
717	31369	12320
718	31413	12276
719	31456	12233
720	31501	12189
721	31545	12146
722	31586	12101
723	31629	12057
724	31671	12013
725	31713	11969
726	31757	11925
727	31800	11881
728	31841	11836
729	31885	11793
730	31929	11749
731	31969	11704
732	32014	11661
733	32057	11617
734	32101	11573
735	32143	11529
736	32184	11485
737	32227	11441
738	32270	11397
739	32311	11352
740	32353	11308
741	32395	11264
742	32436	11219
743	32478	11175
744	32519	11130
745	32564	11087
746	32606	11043
747	32650	11000
748	32693	10956
749	32735	10911
750	32777	10867
751	32820	10823
752	32865	10780
753	32907	10736
754	32947	10691
755	32991	10648
756	33034	10604
757	33077	10560
758	33119	10516
759	33162	10472
760	33203	10428
761	33246	10383
762	33287	10339
763	33328	10295
764	33370	10251
765	33414	10207
766	33456	10163
767	33497	10119
768	33538	10074
769	33581	10030
770	33628	9988
771	33670	9944
772	33713	9900
773	33754	9856
774	33804	9814
775	33847	9770
776	33889	9726
777	33932	9682
778	33975	9638
779	34021	9595
780	34062	9551
781	34105	9507
782	34145	9463
783	34188	9419
784	34229	9375
785	34273	9331
786	34318	9288
787	34361	9244
788	34400	9199
789	34444	9156
790	34485	9111
791	34524	9067
792	34567	9023
793	34608	8979
794	34651	8935
795	34692	8890
796	34734	8847
797	34776	8802
798	34818	8759
799	34861	8715
800	34905	8671
801	34949	8628
802	34992	8584
803	35033	8540
804	35075	8496
805	35115	8452
806	35156	8407
807	35200	8364
808	35243	8320
809	35283	8276
810	35323	8232
811	35363	8187
812	35404	8143
813	35448	8100
814	35490	8056
815	35532	8012
816	35573	7968
817	35614	7923
818	35655	7880
819	35698	7836
820	35742	7792
821	35785	7749
822	35831	7706
823	35872	7662
824	35916	7618
825	35955	7574
826	35997	7530
827	36042	7487
828	36085	7443
829	36127	7399
830	36170	7355
831	36211	7312
832	36253	7268
833	36295	7224
834	36337	7180
835	36379	7136
836	36422	7092
837	36463	7048
838	36504	7005
839	36546	6961
840	36588	6917
841	36629	6873
842	36671	6829
843	36714	6786
844	36757	6742
845	36798	6698
846	36839	6654
847	36881	6610
848	36921	6566
849	36972	6524
850	37016	6481
851	37058	6437
852	37099	6393
853	37141	6349
854	37184	6306
855	37225	6262
856	37268	6218
857	37311	6175
858	37353	6131
859	37395	6087
860	37436	6043
861	37478	6000
862	37520	5956
863	37560	5912
864	37602	5868
865	37642	5824
866	37683	5780
867	37725	5737
868	37769	5693
869	37812	5650
870	37851	5606
871	37893	5562
872	37937	5518
873	37980	5475
874	38022	5431
875	38064	5388
876	38105	5344
877	38146	5300
878	38189	5256
879	38231	5213
880	38273	5169
881	38316	5126
882	38357	5082
883	38399	5038
884	38443	4995
885	38485	4951
886	38528	4908
887	38568	4864
888	38611	4820
889	38653	4777
890	38693	4733
891	38735	4689
892	38778	4646
893	38819	4602
894	38860	4559
895	38901	4515
896	38944	4471
897	38987	4428
898	39028	4384
899	39068	4340
900	39113	4297
901	39154	4254
902	39197	4210
903	39238	4166
904	39281	4123
905	39324	4080
906	39367	4036
907	39410	3993
908	39451	3949
909	39495	3906
910	39535	3862
911	39578	3818
912	39618	3775
913	39659	3731
914	39701	3688
915	39745	3644
916	39788	3601
917	39832	3557
918	39877	3514
919	39917	3471
920	39960	3427
921	40001	3384
922	40043	3340
923	40084	3296
924	40124	3253
925	40165	3209
926	40209	3166
927	40253	3123
928	40295	3079
929	40336	3036
930	40376	2992
931	40418	2949
932	40460	2905
933	40501	2862
934	40541	2818
935	40583	2774
936	40625	2731
937	40667	2688
938	40708	2644
939	40749	2601
940	40793	2557
941	40838	2514
942	40881	2471
943	40924	2427
944	40965	2384
945	41005	2340
946	41048	2297
947	41091	2253
948	41134	2210
949	41177	2167
950	41219	2123
951	41260	2080
952	41303	2036
953	41344	1993
954	41386	1950
955	41427	1906
956	41469	1863
957	41513	1819
958	41553	1776
959	41596	1733
960	41639	1689
961	41681	1646
962	41724	1603
963	41765	1559
964	41809	1516
965	41853	1473
966	41896	1429
967	41939	1386
968	41982	1343
969	42024	1299
970	42068	1256
971	42109	1213
972	42150	1169
973	42194	1126
974	42238	1083
975	42278	1039
976	42319	996
977	42360	952
978	42403	909
979	42444	866
980	42486	822
981	42527	779
982	42572	736
983	42614	692
984	42656	649
985	42699	606
986	42743	562
987	42784	519
988	42826	476
989	42868	433
990	42910	389
991	42954	346
992	42996	303
993	43041	259
994	43084	216
995	43127	173
996	43171	129
997	43213	86
998	43255	43
999	43300	0
